slope_deg,longitudinal_accel_mps2,speed_mps,turn_radius_m,yaw_rate_radps,lateral_accel_mps2,required_uphill_force_n,motor_torque_each_nm,continuous_torque_safety_factor,traction_safety_factor,resultant_lean_deg,inner_wheel_speed_mps,outer_wheel_speed_mps,head_combined_load_n,magnetic_retention_safety_factor,pass,check_continuous_torque,check_wheel_shell_traction,check_resultant_lean,check_wheel_speed,check_magnetic_head_combined_shock
4.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,14.551544115610193,0.4850514705203398,1.2369821276004975,7.696777682847541,8.000275886505497,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
4.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,15.477844115610194,0.5159281371870065,1.1629526609488257,7.236149890348249,8.572362728132651,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,9.713711620601487,0.3237903873533829,1.8530506878363981,11.530093168759812,5.042904919042544,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,10.640011620601486,0.35466705402004955,1.6917274756681562,10.526304293046305,5.619865649134989,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,11.566311620601486,0.38554372068671616,1.5562437352923353,9.683294352930087,6.196519966020826,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,12.492611620601485,0.4164203873533829,1.4408516446886346,8.96529912250706,6.772535594124374,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,13.418911620601486,0.44729705402004954,1.3413904576556985,8.346429514302125,7.347650142495023,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,14.345211620601486,0.4781737206867162,1.2547740999616757,7.807483288650427,7.9216463308595655,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,15.271511620601485,0.5090503873533829,1.178665245928749,7.333917085778884,8.494337341892225,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,16.197811620601485,0.5399270540200495,1.1112612259983545,6.914514295100873,9.065557801907175,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,10.432939388844705,0.34776464629482357,1.7253047611151924,10.735229624716755,5.539012500244298,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,11.359239388844706,0.37864131296149023,1.5846131403548747,9.859815095541444,6.116188258492273,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,12.285539388844704,0.40951797962815684,1.4651371364568686,9.116408849064962,6.692766814721249,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,13.211839388844705,0.4403946462948235,1.362414382300025,8.477245045422379,7.268476952866293,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,14.138139388844706,0.4712713129614903,1.2731519689360526,7.921834473379884,7.843095484378324,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,15.064439388844704,0.5021479796281568,1.194866900478825,7.434727380757135,8.416431448374743,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,15.990739388844705,0.5330246462948235,1.1256515138103604,7.00405386370891,8.988316436839002,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
5.5,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,16.917039388844703,0.5639013129614902,1.0640159655754784,6.620543785802978,9.558598460244179,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,11.151372648360697,0.3717124216120233,1.6141510617211845,10.04360660626515,6.035760674521458,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,12.077672648360696,0.4025890882786899,1.4903533589679747,9.273309789134066,6.61294118383815,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,13.003972648360698,0.43346575494535666,1.384192391566519,8.61275265863612,7.189286980501878,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.3,0.3,0.8,0.37499999999999994,0.11249999999999998,13.930272648360697,0.4643424216120232,1.2921498705998569,8.040043639287997,7.76456855644966,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.4,0.3,0.8,0.37499999999999994,0.11249999999999998,14.856572648360697,0.49521908827868993,1.211584961487477,7.538750871477635,8.338590541220725,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.5,0.3,0.8,0.37499999999999994,0.11249999999999998,15.782872648360696,0.5260957549453565,1.1404767941195793,7.096300052299604,8.911181311787017,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.6,0.3,0.8,0.37499999999999994,0.11249999999999998,16.7091726483607,0.5569724216120233,1.0772526191933232,6.7029051860917885,9.482186436252524,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.0,0.7,0.3,0.8,0.37499999999999994,0.11249999999999998,17.635472648360697,0.58784908827869,1.0206701208925741,6.350836307776018,10.051464410340817,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.0,0.3,0.8,0.37499999999999994,0.11249999999999998,11.868956687675222,0.3956318895891741,1.5165612676547449,9.436381220962858,6.53300331652871,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.1,0.3,0.8,0.37499999999999994,0.11249999999999998,12.795256687675222,0.4265085562558408,1.4067713090381486,8.753243700681814,7.110024992541003,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
6.5,0.2,0.3,0.8,0.37499999999999994,0.11249999999999998,13.721556687675223,0.45738522292250744,1.3118045138542989,8.162339197315637,7.686010545586155,0.241875,0.35812499999999997,17.190680617788097,2.326842135535338,False,False,True,True,True,True
