time_s,x_m,y_m,heading_deg,left_mps,right_mps
2.709999999999986,0.38002863012123067,0.6794005697811552,58.22683593017004,0.241875,0.35812499999999997
2.719999999999986,0.3825849541870788,0.6809706676349101,58.441695103344095,0.241875,0.35812499999999997
2.7299999999999858,0.3851471481319462,0.6825311682561482,58.65655427651815,0.241875,0.35812499999999997
2.7399999999999856,0.38771517592502297,0.6840820497003552,58.871413449692206,0.241875,0.35812499999999997
2.7499999999999853,0.3902890014534604,0.6856232901582864,59.08627262286626,0.241875,0.35812499999999997
2.759999999999985,0.39286858852287954,0.6871548679562731,59.301131796040316,0.241875,0.35812499999999997
2.769999999999985,0.3954539008578796,0.6886767615565278,59.51599096921437,0.241875,0.35812499999999997
2.7799999999999847,0.3980449021025486,0.6901889495574469,59.73085014238842,0.241875,0.35812499999999997
2.7899999999999845,0.4006415558209742,0.6916914106939115,59.945709315562475,0.241875,0.35812499999999997
2.7999999999999843,0.4032438254977563,0.6931841238375867,60.16056848873653,0.241875,0.35812499999999997
2.809999999999984,0.40585167453852034,0.6946670679972184,60.375427661910585,0.241875,0.35812499999999997
2.819999999999984,0.4084650662704323,0.6961402223189289,60.59028683508464,0.241875,0.35812499999999997
2.8299999999999836,0.4110839639427139,0.6976035660865099,60.805146008258696,0.241875,0.35812499999999997
2.8399999999999834,0.41370833072715985,0.6990570787217135,61.020005181432744,0.241875,0.35812499999999997
2.849999999999983,0.41633812971865547,0.7005007397845425,61.2348643546068,0.241875,0.35812499999999997
2.859999999999983,0.4189733239356958,0.7019345289735369,61.449723527780854,0.241875,0.35812499999999997
2.869999999999983,0.4216138763209056,0.7033584261260598,61.66458270095491,0.241875,0.35812499999999997
2.8799999999999826,0.42425974974156044,0.704772411218581,61.879441874128965,0.241875,0.35812499999999997
2.8899999999999824,0.426910906990109,0.7061764643669585,62.09430104730302,0.241875,0.35812499999999997
2.899999999999982,0.42956731078469607,0.707570565826718,62.309160220477075,0.241875,0.35812499999999997
2.909999999999982,0.4322289237696871,0.7089546959933306,62.52401939365112,0.241875,0.35812499999999997
2.9199999999999817,0.43489570851619336,0.7103288354024887,62.73887856682518,0.241875,0.35812499999999997
2.9299999999999815,0.4375676275225983,0.7116929647303796,62.953737739999234,0.241875,0.35812499999999997
2.9399999999999813,0.44024464321508494,0.713047064793957,63.16859691317329,0.241875,0.35812499999999997
2.949999999999981,0.4429267179481642,0.714391116551211,63.383456086347344,0.241875,0.35812499999999997
2.959999999999981,0.44561381400520433,0.7157251011014362,63.5983152595214,0.241875,0.35812499999999997
2.9699999999999807,0.44830589359896134,0.7170489996854965,63.81317443269545,0.241875,0.35812499999999997
2.9799999999999804,0.4510029188721103,0.7183627936860901,64.02803360586951,0.241875,0.35812499999999997
2.9899999999999802,0.45370485189777776,0.7196664646280105,64.24289277904356,0.241875,0.35812499999999997
2.99999999999998,0.45641165468007505,0.7209599941784065,64.45775195221762,0.241875,0.35812499999999997
3.00999999999998,0.4591232891546327,0.7222433641470402,64.67261112539167,0.241875,0.35812499999999997
3.0199999999999796,0.4618397171891355,0.7235165564865423,64.88747029856572,0.241875,0.35812499999999997
3.0299999999999794,0.46456090058385907,0.7247795532926669,65.10232947173978,0.241875,0.35812499999999997
3.039999999999979,0.4672868010722067,0.7260323368045419,65.31718864491383,0.241875,0.35812499999999997
3.049999999999979,0.47001738032124774,0.72727488940492,65.53204781808789,0.241875,0.35812499999999997
3.0599999999999787,0.4727525999322565,0.7285071936204257,65.74690699126194,0.241875,0.35812499999999997
3.0699999999999785,0.47549242144125226,0.7297292321218013,65.96176616443599,0.241875,0.35812499999999997
3.0799999999999783,0.4782368063195402,0.7309409877241504,66.17662533761005,0.241875,0.35812499999999997
3.089999999999978,0.4809857159742532,0.7321424433871799,66.3914845107841,0.241875,0.35812499999999997
3.099999999999978,0.48373911174889456,0.7333335822154393,66.60634368395816,0.241875,0.35812499999999997
3.1099999999999777,0.4864969549238815,0.7345143874585585,66.8212028571322,0.241875,0.35812499999999997
3.1199999999999775,0.4892592067170899,0.7356848425114831,67.03606203030627,0.241875,0.35812499999999997
3.1299999999999772,0.4920258282843994,0.7368449309147085,67.25092120348032,0.241875,0.35812499999999997
3.139999999999977,0.4947967807202398,0.7379946363545103,67.46578037665437,0.241875,0.35812499999999997
3.149999999999977,0.4975720250581382,0.739133942663175,67.68063954982843,0.241875,0.35812499999999997
3.1599999999999766,0.5003515222712668,0.7402628338192262,67.89549872300248,0.241875,0.35812499999999997
3.1699999999999764,0.5031352332729918,0.7413812939476506,68.11035789617654,0.241875,0.35812499999999997
